use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,std,DB2,100000,12,eval,1825.979,38766888,0,0,false,full
UC4,std,DB2,100000,12,decrypt,8.207,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,12,setup,205.986,72146144,0,0,false,full
UC4,label_compact,DB2,100000,12,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB2,100000,12,encrypt,108.926,50932040,0,0,false,full
UC4,label_compact,DB2,100000,12,eval,1662.860,145644104,0,0,false,full
UC4,label_compact,DB2,100000,12,decrypt,104.762,16674952,45088768,1,true,full
UC4,std,DB2,100000,13,setup,230.032,75557448,0,0,false,full
UC4,std,DB2,100000,13,precomp,0.001,0,0,0,false,full
UC4,std,DB2,100000,13,encrypt,89.071,26251768,0,0,false,full
UC4,std,DB2,100000,13,eval,1825.682,38766904,0,0,false,full
UC4,std,DB2,100000,13,decrypt,8.623,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,13,setup,194.197,56915728,0,0,false,full
UC4,label_compact,DB2,100000,13,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,13,encrypt,109.295,50932024,0,0,false,full
UC4,label_compact,DB2,100000,13,eval,1663.585,125268584,0,0,false,full
UC4,label_compact,DB2,100000,13,decrypt,102.643,-17560144,45088768,1,true,full
UC4,std,DB2,100000,14,setup,232.342,59527136,0,0,false,full
UC4,std,DB2,100000,14,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,14,encrypt,90.187,26251768,0,0,false,full
UC4,std,DB2,100000,14,eval,1833.906,38767000,0,0,false,full
UC4,std,DB2,100000,14,decrypt,7.828,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,14,setup,204.701,51134688,0,0,false,full
UC4,label_compact,DB2,100000,14,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,14,encrypt,110.660,50931720,0,0,false,full
UC4,label_compact,DB2,100000,14,eval,1649.956,104520976,0,0,false,full
UC4,label_compact,DB2,100000,14,decrypt,106.334,-17560144,45088768,1,true,full
UC4,std,DB2,100000,15,setup,233.914,54545288,0,0,false,full
