use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,label_compact,DB1,512,7,encrypt,16.463,12598512,0,0,false,full
UC4,label_compact,DB1,512,7,eval,264.623,44513576,0,0,false,full
UC4,label_compact,DB1,512,7,decrypt,20.667,-1570688,7340032,1,true,full
UC4,label_compact_max,DB1,512,7,setup,215.641,56387472,0,0,false,full
UC4,label_compact_max,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,7,encrypt,17.251,12598336,0,0,false,full
UC4,label_compact_max,DB1,512,7,eval,406.649,48169320,0,0,false,full
UC4,label_compact_max,DB1,512,7,decrypt,23.034,19298088,10485760,1,true,full
UC4,label_compact_mb,DB1,512,7,setup,214.286,72410264,0,0,false,full
UC4,label_compact_mb,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,7,encrypt,14.738,11967120,0,0,false,full
UC4,label_compact_mb,DB1,512,7,eval,262.621,65273792,0,0,false,full
UC4,label_compact_mb,DB1,512,7,decrypt,19.440,16676408,7340032,1,true,full
UC4,label_cf_scalar,DB1,512,7,setup,11.722,5508784,0,0,false,full
UC4,label_cf_scalar,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,label_cf_scalar,DB1,512,7,encrypt,27.691,14462712,0,0,false,full
UC4,label_cf_scalar,DB1,512,7,eval,16.147,42284496,0,0,false,full
UC4,label_cf_scalar,DB1,512,7,decrypt,10.468,14971168,4194304,1,true,full
UC4,std,DB1,512,8,setup,244.940,68465664,0,0,false,full
UC4,std,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,8,encrypt,13.341,7139128,0,0,false,full
UC4,std,DB1,512,8,eval,282.535,54298568,0,0,false,full
UC4,std,DB1,512,8,decrypt,8.773,6309192,4194304,1,true,full
UC4,label_compact,DB1,512,8,setup,216.350,72410472,0,0,false,full
UC4,label_compact,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,8,encrypt,14.728,12598432,0,0,false,full
UC4,label_compact,DB1,512,8,eval,267.046,65274560,0,0,false,full
UC4,label_compact,DB1,512,8,decrypt,18.442,-1570576,7340032,1,true,full
UC4,label_compact_max,DB1,512,8,setup,213.586,51134608,0,0,false,full
UC4,label_compact_max,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,8,encrypt,16.146,12598592,0,0,false,full
UC4,label_compact_max,DB1,512,8,eval,397.246,90358592,0,0,false,full
UC4,label_compact_max,DB1,512,8,decrypt,24.417,-1832384,10485760,1,true,full
UC4,label_compact_mb,DB1,512,8,setup,216.308,56387456,0,0,false,full
UC4,label_compact_mb,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,8,encrypt,16.870,11968480,0,0,false,full
UC4,label_compact_mb,DB1,512,8,eval,268.838,85637584,0,0,false,full
UC4,label_compact_mb,DB1,512,8,decrypt,20.215,-1567200,7340032,1,true,full
UC4,label_cf_scalar,DB1,512,8,setup,10.593,5508784,0,0,false,full
UC4,label_cf_scalar,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,label_cf_scalar,DB1,512,8,encrypt,29.531,14462712,0,0,false,full
UC4,label_cf_scalar,DB1,512,8,eval,12.812,21133904,0,0,false,full
UC4,label_cf_scalar,DB1,512,8,decrypt,8.046,14967920,4194304,1,true,full
UC4,std,DB1,512,9,setup,243.974,68465664,0,0,false,full
UC4,std,DB1,512,9,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,9,encrypt,14.320,7139128,0,0,false,full
UC4,std,DB1,512,9,eval,286.131,54298568,0,0,false,full
UC4,std,DB1,512,9,decrypt,7.693,6306136,4194304,1,true,full
UC4,label_compact,DB1,512,9,setup,213.146,72410248,0,0,false,full
UC4,label_compact,DB1,512,9,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,9,encrypt,14.913,12598304,0,0,false,full
UC4,label_compact,DB1,512,9,eval,267.467,65262016,0,0,false,full
UC4,label_compact,DB1,512,9,decrypt,20.245,15624976,7340032,1,true,full
UC4,label_compact_max,DB1,512,9,setup,217.721,51134720,0,0,false,full
UC4,label_compact_max,DB1,512,9,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,9,encrypt,16.330,12598544,0,0,false,full
